"total sulfur dioxide","total sulfur dioxide1","fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","density","max_density","pH","max_pH","sulphates","alcohol","quality"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"153","153","8.1","0.785","0.52","2","0.122","37","0.9969","1.00369","3.21","3.21","0.69","9.3","5"
"47","47","7.8","0.56","0.19","1.8","0.104","12","0.9964","1.00369","3.19","3.19","0.93","9.5","5"
"47","47","7.8","0.56","0.19","1.8","0.104","12","0.9964","1.00369","3.19","3.19","0.93","9.5","5"
"47","47","7.8","0.56","0.19","1.8","0.104","12","0.9964","1.00369","3.19","3.19","0.93","9.5","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"108","108","8.4","0.62","0.09","2.2","0.084","11","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"111","111","8.4","0.6","0.1","2.2","0.085","14","0.9964","1.00369","3.15","3.15","0.66","9.8","5"
"46","46","10.1","0.31","0.44","2.3","0.08","22","0.9988","1.00369","3.32","3.32","0.67","9.7","6"
"46","46","10.1","0.31","0.44","2.3","0.08","22","0.9988","1.00369","3.32","3.32","0.67","9.7","6"
"47","47","7.8","0.56","0.19","1.8","0.104","12","0.9964","1.00369","3.19","3.19","0.93","9.5","5"
"47","47","7.8","0.56","0.19","1.8","0.104","12","0.9964","1.00369","3.19","3.19","0.93","9.5","5"
"47","47","7.8","0.56","0.19","1.8","0.104","12","0.9964","1.00369","3.19","3.19","0.93","9.5","5"
"62","62","9.4","0.4","0.31","2.2","0.09","13","0.9966","1.00369","3.07","3.07","0.63","10.5","6"
"62","62","9.4","0.4","0.31","2.2","0.09","13","0.9966","1.00369","3.07","3.07","0.63","10.5","6"
"40","40","8.3","0.54","0.28","1.9","0.077","11","0.9978","1.00369","3.39","3.39","0.61","10","6"
"40","40","8.3","0.54","0.28","1.9","0.077","11","0.9978","1.00369","3.39","3.39","0.61","10","6"
"40","40","8.3","0.54","0.28","1.9","0.077","11","0.9978","1.00369","3.39","3.39","0.61","10","6"
"28","28","7.8","0.56","0.12","2","0.082","7","0.997","1.00369","3.37","3.37","0.5","9.4","6"
"28","28","7.8","0.56","0.12","2","0.082","7","0.997","1.00369","3.37","3.37","0.5","9.4","6"
"28","28","7.8","0.56","0.12","2","0.082","7","0.997","1.00369","3.37","3.37","0.5","9.4","6"
"28","28","7.8","0.56","0.12","2","0.082","7","0.997","1.00369","3.37","3.37","0.5","9.4","6"
"56","56","8.8","0.55","0.04","2.2","0.119","14","0.9962","1.00369","3.21","3.21","0.6","10.9","6"
"56","56","8.8","0.55","0.04","2.2","0.119","14","0.9962","1.00369","3.21","3.21","0.6","10.9","6"
"56","56","8.8","0.55","0.04","2.2","0.119","14","0.9962","1.00369","3.21","3.21","0.6","10.9","6"
"56","56","8.8","0.55","0.04","2.2","0.119","14","0.9962","1.00369","3.21","3.21","0.6","10.9","6"
"56","56","8.8","0.55","0.04","2.2","0.119","14","0.9962","1.00369","3.21","3.21","0.6","10.9","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7","0.69","0.08","1.8","0.097","22","0.9959","1.00369","3.34","3.34","0.54","9.2","6"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"89","89","7.3","1.07","0.09","1.7","0.178","10","0.9962","1.00369","3.3","3.3","0.57","9","5"
"56","56","8.8","0.55","0.04","2.2","0.119","14","0.9962","1.00369","3.21","3.21","0.6","10.9","6"
"56","56","8.8","0.55","0.04","2.2","0.119","14","0.9962","1.00369","3.21","3.21","0.6","10.9","6"
"56","56","8.8","0.55","0.04","2.2","0.119","14","0.9962","1.00369","3.21","3.21","0.6","10.9","6"
"56","56","8.8","0.55","0.04","2.2","0.119","14","0.9962","1.00369","3.21","3.21","0.6","10.9","6"
"56","56","8.8","0.55","0.04","2.2","0.119","14","0.9962","1.00369","3.21","3.21","0.6","10.9","6"
"34","34","8","0.71","0","2.6","0.08","11","0.9976","1.00369","3.44","3.44","0.53","9.5","5"
"34","34","8","0.71","0","2.6","0.08","11","0.9976","1.00369","3.44","3.44","0.53","9.5","5"
"102","102","7.8","0.5","0.17","1.6","0.082","21","0.996","1.00369","3.39","3.39","0.48","9.5","5"
"102","102","7.8","0.5","0.17","1.6","0.082","21","0.996","1.00369","3.39","3.39","0.48","9.5","5"
"102","102","7.8","0.5","0.17","1.6","0.082","21","0.996","1.00369","3.39","3.39","0.48","9.5","5"
"102","102","7.8","0.5","0.17","1.6","0.082","21","0.996","1.00369","3.39","3.39","0.48","9.5","5"
"102","102","7.8","0.5","0.17","1.6","0.082","21","0.996","1.00369","3.39","3.39","0.48","9.5","5"
"102","102","7.8","0.5","0.17","1.6","0.082","21","0.996","1.00369","3.39","3.39","0.48","9.5","5"
"102","102","7.8","0.5","0.17","1.6","0.082","21","0.996","1.00369","3.39","3.39","0.48","9.5","5"
"102","102","7.8","0.5","0.17","1.6","0.082","21","0.996","1.00369","3.39","3.39","0.48","9.5","5"
"102","102","7.8","0.5","0.17","1.6","0.082","21","0.996","1.00369","3.39","3.39","0.48","9.5","5"
"102","102","7.8","0.5","0.17","1.6","0.082","21","0.996","1.00369","3.39","3.39","0.48","9.5","5"
